Graphe Graphe comprenant 42 noeuds et 861 aretes
  Noeud Noeud 33 (id 33) (donnees: (125.0, 30.0))
  Noeud Noeud 2 (id 2) (donnees: (133.0, 73.0))
  Noeud Noeud 3 (id 3) (donnees: (140.0, 70.0))
  Noeud Noeud 4 (id 4) (donnees: (142.0, 55.0))
  Noeud Noeud 5 (id 5) (donnees: (126.0, 53.0))
  Noeud Noeud 6 (id 6) (donnees: (125.0, 60.0))
  Noeud Noeud 39 (id 39) (donnees: (158.0, 61.0))
  Noeud Noeud 7 (id 7) (donnees: (119.0, 68.0))
  Noeud Noeud 8 (id 8) (donnees: (117.0, 74.0))
  Noeud Noeud 34 (id 34) (donnees: (135.0, 32.0))
  Noeud Noeud 9 (id 9) (donnees: (99.0, 83.0))
  Noeud Noeud 10 (id 10) (donnees: (73.0, 79.0))
  Noeud Noeud 11 (id 11) (donnees: (72.0, 91.0))
  Noeud Noeud 12 (id 12) (donnees: (37.0, 94.0))
  Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0))
  Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0))
  Noeud Noeud 14 (id 14) (donnees: (3.0, 97.0))
  Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0))
  Noeud Noeud 15 (id 15) (donnees: (21.0, 82.0))
  Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0))
  Noeud Noeud 17 (id 17) (donnees: (4.0, 66.0))
  Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0))
  Noeud Noeud 41 (id 41) (donnees: (174.0, 87.0))
  Noeud Noeud 19 (id 19) (donnees: (27.0, 33.0))
  Noeud Noeud 20 (id 20) (donnees: (52.0, 41.0))
  Noeud Noeud 36 (id 36) (donnees: (147.5, 36.0))
  Noeud Noeud 21 (id 21) (donnees: (57.0, 59.0))
  Noeud Noeud 0 (id 0) (donnees: (170.0, 85.0))
  Noeud Noeud 23 (id 23) (donnees: (88.0, 65.0))
  Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0))
  Noeud Noeud 25 (id 25) (donnees: (95.0, 55.0))
  Noeud Noeud 26 (id 26) (donnees: (89.0, 55.0))
  Noeud Noeud 37 (id 37) (donnees: (154.5, 45.0))
  Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0))
  Noeud Noeud 28 (id 28) (donnees: (85.0, 25.0))
  Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0))
  Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0))
  Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0))
  Noeud Noeud 30 (id 30) (donnees: (112.0, 37.0))
  Noeud Noeud 31 (id 31) (donnees: (112.0, 24.0))
  Noeud Noeud 1 (id 1) (donnees: (166.0, 88.0))
  Noeud Noeud 22 (id 22) (donnees: (58.0, 66.0))
  Arete 464 (poids : 60) (noeuds : Noeud Noeud 20 (id 20) (donnees: (52.0, 41.0)), Noeud Noeud 30 (id 30) (donnees: (112.0, 37.0)))
  Arete 6 (poids : 125) (noeuds : Noeud Noeud 39 (id 39) (donnees: (158.0, 61.0)), Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0)))
  Arete 716 (poids : 54) (noeuds : Noeud Noeud 33 (id 33) (donnees: (125.0, 30.0)), Noeud Noeud 23 (id 23) (donnees: (88.0, 65.0)))
  Arete 717 (poids : 51) (noeuds : Noeud Noeud 6 (id 6) (donnees: (125.0, 60.0)), Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0)))
  Arete 320 (poids : 90) (noeuds : Noeud Noeud 10 (id 10) (donnees: (73.0, 79.0)), Noeud Noeud 14 (id 14) (donnees: (3.0, 97.0)))
  Arete 465 (poids : 72) (noeuds : Noeud Noeud 19 (id 19) (donnees: (27.0, 33.0)), Noeud Noeud 26 (id 26) (donnees: (89.0, 55.0)))
  Arete 718 (poids : 176) (noeuds : Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)), Noeud Noeud 17 (id 17) (donnees: (4.0, 66.0)))
  Arete 719 (poids : 47) (noeuds : Noeud Noeud 7 (id 7) (donnees: (119.0, 68.0)), Noeud Noeud 36 (id 36) (donnees: (147.5, 36.0)))
  Arete 500 (poids : 53) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0)))
  Arete 720 (poids : 75) (noeuds : Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0)), Noeud Noeud 28 (id 28) (donnees: (85.0, 25.0)))
  Arete 721 (poids : 144) (noeuds : Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)), Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0)))
  Arete 479 (poids : 50) (noeuds : Noeud Noeud 33 (id 33) (donnees: (125.0, 30.0)), Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0)))
  Arete 722 (poids : 25) (noeuds : Noeud Noeud 4 (id 4) (donnees: (142.0, 55.0)), Noeud Noeud 36 (id 36) (donnees: (147.5, 36.0)))
  Arete 723 (poids : 115) (noeuds : Noeud Noeud 5 (id 5) (donnees: (126.0, 53.0)), Noeud Noeud 15 (id 15) (donnees: (21.0, 82.0)))
  Arete 652 (poids : 97) (noeuds : Noeud Noeud 39 (id 39) (donnees: (158.0, 61.0)), Noeud Noeud 22 (id 22) (donnees: (58.0, 66.0)))
  Arete 724 (poids : 118) (noeuds : Noeud Noeud 20 (id 20) (donnees: (52.0, 41.0)), Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0)))
  Arete 420 (poids : 84) (noeuds : Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0)), Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0)))
  Arete 387 (poids : 28) (noeuds : Noeud Noeud 26 (id 26) (donnees: (89.0, 55.0)), Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0)))
  Arete 725 (poids : 17) (noeuds : Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0)), Noeud Noeud 36 (id 36) (donnees: (147.5, 36.0)))
  Arete 454 (poids : 45) (noeuds : Noeud Noeud 17 (id 17) (donnees: (4.0, 66.0)), Noeud Noeud 19 (id 19) (donnees: (27.0, 33.0)))
  Arete 726 (poids : 62) (noeuds : Noeud Noeud 2 (id 2) (donnees: (133.0, 73.0)), Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0)))
  Arete 727 (poids : 61) (noeuds : Noeud Noeud 8 (id 8) (donnees: (117.0, 74.0)), Noeud Noeud 28 (id 28) (donnees: (85.0, 25.0)))
  Arete 9 (poids : 64) (noeuds : Noeud Noeud 2 (id 2) (donnees: (133.0, 73.0)), Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0)))
  Arete 64 (poids : 54) (noeuds : Noeud Noeud 37 (id 37) (donnees: (154.5, 45.0)), Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0)))
  Arete 728 (poids : 62) (noeuds : Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0)), Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0)))
  Arete 729 (poids : 37) (noeuds : Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0)), Noeud Noeud 1 (id 1) (donnees: (166.0, 88.0)))
  Arete 451 (poids : 88) (noeuds : Noeud Noeud 15 (id 15) (donnees: (21.0, 82.0)), Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0)))
  Arete 322 (poids : 105) (noeuds : Noeud Noeud 0 (id 0) (donnees: (170.0, 85.0)), Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0)))
  Arete 730 (poids : 156) (noeuds : Noeud Noeud 39 (id 39) (donnees: (158.0, 61.0)), Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0)))
  Arete 731 (poids : 109) (noeuds : Noeud Noeud 15 (id 15) (donnees: (21.0, 82.0)), Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0)))
  Arete 96 (poids : 46) (noeuds : Noeud Noeud 36 (id 36) (donnees: (147.5, 36.0)), Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0)))
  Arete 732 (poids : 49) (noeuds : Noeud Noeud 4 (id 4) (donnees: (142.0, 55.0)), Noeud Noeud 1 (id 1) (donnees: (166.0, 88.0)))
  Arete 733 (poids : 87) (noeuds : Noeud Noeud 11 (id 11) (donnees: (72.0, 91.0)), Noeud Noeud 31 (id 31) (donnees: (112.0, 24.0)))
  Arete 76 (poids : 66) (noeuds : Noeud Noeud 8 (id 8) (donnees: (117.0, 74.0)), Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0)))
  Arete 734 (poids : 176) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 37 (id 37) (donnees: (154.5, 45.0)))
  Arete 618 (poids : 36) (noeuds : Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0)), Noeud Noeud 30 (id 30) (donnees: (112.0, 37.0)))
  Arete 735 (poids : 167) (noeuds : Noeud Noeud 41 (id 41) (donnees: (174.0, 87.0)), Noeud Noeud 19 (id 19) (donnees: (27.0, 33.0)))
  Arete 654 (poids : 82) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 21 (id 21) (donnees: (57.0, 59.0)))
  Arete 570 (poids : 126) (noeuds : Noeud Noeud 14 (id 14) (donnees: (3.0, 97.0)), Noeud Noeud 28 (id 28) (donnees: (85.0, 25.0)))
  Arete 737 (poids : 139) (noeuds : Noeud Noeud 39 (id 39) (donnees: (158.0, 61.0)), Noeud Noeud 19 (id 19) (donnees: (27.0, 33.0)))
  Arete 738 (poids : 23) (noeuds : Noeud Noeud 9 (id 9) (donnees: (99.0, 83.0)), Noeud Noeud 10 (id 10) (donnees: (73.0, 79.0)))
  Arete 503 (poids : 50) (noeuds : Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0)), Noeud Noeud 20 (id 20) (donnees: (52.0, 41.0)))
  Arete 739 (poids : 62) (noeuds : Noeud Noeud 2 (id 2) (donnees: (133.0, 73.0)), Noeud Noeud 10 (id 10) (donnees: (73.0, 79.0)))
  Arete 740 (poids : 46) (noeuds : Noeud Noeud 7 (id 7) (donnees: (119.0, 68.0)), Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0)))
  Arete 11 (poids : 125) (noeuds : Noeud Noeud 8 (id 8) (donnees: (117.0, 74.0)), Noeud Noeud 14 (id 14) (donnees: (3.0, 97.0)))
  Arete 741 (poids : 97) (noeuds : Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0)), Noeud Noeud 1 (id 1) (donnees: (166.0, 88.0)))
  Arete 796 (poids : 29) (noeuds : Noeud Noeud 25 (id 25) (donnees: (95.0, 55.0)), Noeud Noeud 28 (id 28) (donnees: (85.0, 25.0)))
  Arete 742 (poids : 185) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0)))
  Arete 655 (poids : 170) (noeuds : Noeud Noeud 15 (id 15) (donnees: (21.0, 82.0)), Noeud Noeud 1 (id 1) (donnees: (166.0, 88.0)))
  Arete 743 (poids : 85) (noeuds : Noeud Noeud 34 (id 34) (donnees: (135.0, 32.0)), Noeud Noeud 20 (id 20) (donnees: (52.0, 41.0)))
  Arete 744 (poids : 25) (noeuds : Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0)), Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0)))
  Arete 504 (poids : 104) (noeuds : Noeud Noeud 2 (id 2) (donnees: (133.0, 73.0)), Noeud Noeud 12 (id 12) (donnees: (37.0, 94.0)))
  Arete 235 (poids : 45) (noeuds : Noeud Noeud 0 (id 0) (donnees: (170.0, 85.0)), Noeud Noeud 37 (id 37) (donnees: (154.5, 45.0)))
  Arete 745 (poids : 113) (noeuds : Noeud Noeud 11 (id 11) (donnees: (72.0, 91.0)), Noeud Noeud 41 (id 41) (donnees: (174.0, 87.0)))
  Arete 777 (poids : 107) (noeuds : Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0)), Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0)))
  Arete 650 (poids : 48) (noeuds : Noeud Noeud 41 (id 41) (donnees: (174.0, 87.0)), Noeud Noeud 37 (id 37) (donnees: (154.5, 45.0)))
  Arete 746 (poids : 39) (noeuds : Noeud Noeud 23 (id 23) (donnees: (88.0, 65.0)), Noeud Noeud 30 (id 30) (donnees: (112.0, 37.0)))
  Arete 78 (poids : 113) (noeuds : Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0)), Noeud Noeud 32 (id 32) (donnees: (113.0, 13.0)))
  Arete 747 (poids : 141) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0)))
  Arete 485 (poids : 42) (noeuds : Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0)), Noeud Noeud 22 (id 22) (donnees: (58.0, 66.0)))
  Arete 748 (poids : 84) (noeuds : Noeud Noeud 34 (id 34) (donnees: (135.0, 32.0)), Noeud Noeud 21 (id 21) (donnees: (57.0, 59.0)))
  Arete 325 (poids : 130) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 28 (id 28) (donnees: (85.0, 25.0)))
  Arete 466 (poids : 21) (noeuds : Noeud Noeud 25 (id 25) (donnees: (95.0, 55.0)), Noeud Noeud 27 (id 27) (donnees: (83.0, 38.0)))
  Arete 749 (poids : 31) (noeuds : Noeud Noeud 26 (id 26) (donnees: (89.0, 55.0)), Noeud Noeud 30 (id 30) (donnees: (112.0, 37.0)))
  Arete 750 (poids : 64) (noeuds : Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0)), Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0)))
  Arete 505 (poids : 185) (noeuds : Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0)), Noeud Noeud 0 (id 0) (donnees: (170.0, 85.0)))
  Arete 751 (poids : 72) (noeuds : Noeud Noeud 14 (id 14) (donnees: (3.0, 97.0)), Noeud Noeud 22 (id 22) (donnees: (58.0, 66.0)))
  Arete 428 (poids : 187) (noeuds : Noeud Noeud 14 (id 14) (donnees: (3.0, 97.0)), Noeud Noeud 0 (id 0) (donnees: (170.0, 85.0)))
  Arete 752 (poids : 11) (noeuds : Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)), Noeud Noeud 1 (id 1) (donnees: (166.0, 88.0)))
  Arete 79 (poids : 182) (noeuds : Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)), Noeud Noeud 18 (id 18) (donnees: (3.0, 42.0)))
  Arete 294 (poids : 115) (noeuds : Noeud Noeud 13 (id 13) (donnees: (6.0, 106.0)), Noeud Noeud 26 (id 26) (donnees: (89.0, 55.0)))
  Arete 326 (poids : 77) (noeuds : Noeud Noeud 12 (id 12) (donnees: (37.0, 94.0)), Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0)))
  Arete 295 (poids : 58) (noeuds : Noeud Noeud 7 (id 7) (donnees: (119.0, 68.0)), Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)))
  Arete 296 (poids : 3) (noeuds : Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)), Noeud Noeud 0 (id 0) (donnees: (170.0, 85.0)))
  Arete 101 (poids : 49) (noeuds : Noeud Noeud 9 (id 9) (donnees: (99.0, 83.0)), Noeud Noeud 29 (id 29) (donnees: (104.0, 35.0)))
  Arete 297 (poids : 85) (noeuds : Noeud Noeud 7 (id 7) (donnees: (119.0, 68.0)), Noeud Noeud 16 (id 16) (donnees: (33.0, 67.0)))
  Arete 83 (poids : 71) (noeuds : Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0)), Noeud Noeud 24 (id 24) (donnees: (99.0, 67.0)))
  Arete 629 (poids : 55) (noeuds : Noeud Noeud 6 (id 6) (donnees: (125.0, 60.0)), Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)))
  Arete 80 (poids : 129) (noeuds : Noeud Noeud 5 (id 5) (donnees: (126.0, 53.0)), Noeud Noeud 17 (id 17) (donnees: (4.0, 66.0)))
  Arete 630 (poids : 119) (noeuds : Noeud Noeud 40 (id 40) (donnees: (172.0, 82.0)), Noeud Noeud 21 (id 21) (donnees: (57.0, 59.0)))
  Arete 300 (poids : 51) (noeuds : Noeud Noeud 8 (id 8) (donnees: (117.0, 74.0)), Noeud Noeud 38 (id 38) (donnees: (157.0, 54.0)))
  Arete 48 (poids : 98) (noeuds : Noeud Noeud 35 (id 35) (donnees: (147.0, 18.0)), Noeud Noeud 20 (id 20) (donnees: (52.0, 41.0)))
  Arete 658 (poids : 88) (noeuds : Noeud Noeud 19 (id 19) (donnees: (27.0, 33.0)), Noeud Noeud 30 (id 30) (donnees: (112.0, 37.0)))
