Graphe Graphe comprenant 29 noeuds et 406 aretes
  Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0))
  Arete 145 (poids : 128) (noeuds : 12, 17)
  Arete 146 (poids : 142) (noeuds : 1, 15)
  Arete 147 (poids : 258) (noeuds : 10, 27)
  Arete 148 (poids : 93) (noeuds : 9, 17)
  Arete 149 (poids : 25) (noeuds : 9, 19)
  Arete 150 (poids : 96) (noeuds : 3, 15)
  Arete 151 (poids : 114) (noeuds : 19, 28)
  Arete 152 (poids : 167) (noeuds : 3, 4)
  Arete 153 (poids : 266) (noeuds : 5, 13)
  Arete 154 (poids : 272) (noeuds : 2, 18)
  Arete 155 (poids : 119) (noeuds : 19, 23)
  Arete 156 (poids : 196) (noeuds : 11, 15)
  Arete 157 (poids : 151) (noeuds : 7, 9)
  Arete 158 (poids : 178) (noeuds : 6, 7)
  Arete 159 (poids : 64) (noeuds : 7, 27)
  Arete 160 (poids : 107) (noeuds : 8, 27)
  Arete 161 (poids : 114) (noeuds : 5, 7)
  Arete 162 (poids : 57) (noeuds : 12, 15)
  Arete 163 (poids : 82) (noeuds : 0, 12)
  Arete 164 (poids : 89) (noeuds : 1, 25)
  Arete 39 (poids : 97) (noeuds : 0, 1)
  Arete 40 (poids : 219) (noeuds : 2, 3)
  Arete 41 (poids : 350) (noeuds : 2, 22)
  Arete 42 (poids : 176) (noeuds : 12, 21)
  Arete 43 (poids : 146) (noeuds : 17, 24)
  Arete 44 (poids : 165) (noeuds : 11, 26)
  Arete 45 (poids : 315) (noeuds : 8, 16)
  Arete 228 (poids : 313) (noeuds : 2, 10)
  Arete 46 (poids : 42) (noeuds : 4, 8)
  Arete 47 (poids : 386) (noeuds : 2, 6)
  Arete 48 (poids : 278) (noeuds : 5, 10)
  Arete 49 (poids : 231) (noeuds : 6, 19)
  Arete 50 (poids : 60) (noeuds : 2, 28)
  Arete 51 (poids : 65) (noeuds : 1, 9)
  Arete 166 (poids : 274) (noeuds : 11, 24)
  Arete 52 (poids : 291) (noeuds : 22, 28)
  Arete 53 (poids : 201) (noeuds : 20, 22)
  Arete 54 (poids : 113) (noeuds : 18, 19)
  Arete 55 (poids : 286) (noeuds : 8, 13)
  Arete 56 (poids : 61) (noeuds : 16, 17)
  Arete 57 (poids : 331) (noeuds : 6, 28)
  Arete 230 (poids : 120) (noeuds : 24, 26)
  Arete 58 (poids : 68) (noeuds : 10, 14)
  Arete 59 (poids : 222) (noeuds : 11, 22)
  Arete 60 (poids : 90) (noeuds : 20, 23)
  Arete 61 (poids : 236) (noeuds : 2, 17)
  Arete 62 (poids : 146) (noeuds : 7, 18)
  Arete 63 (poids : 236) (noeuds : 20, 21)
  Arete 231 (poids : 106) (noeuds : 14, 15)
  Arete 64 (poids : 165) (noeuds : 13, 15)
  Arete 65 (poids : 39) (noeuds : 7, 26)
  Arete 66 (poids : 116) (noeuds : 1, 23)
  Arete 67 (poids : 192) (noeuds : 3, 22)
  Arete 68 (poids : 139) (noeuds : 5, 26)
  Arete 69 (poids : 272) (noeuds : 10, 28)
  Arete 169 (poids : 52) (noeuds : 0, 23)
  Arete 70 (poids : 205) (noeuds : 0, 2)
  Arete 71 (poids : 103) (noeuds : 1, 3)
  Arete 72 (poids : 211) (noeuds : 1, 21)
  Arete 73 (poids : 58) (noeuds : 0, 20)
  Arete 74 (poids : 227) (noeuds : 0, 10)
  Arete 75 (poids : 218) (noeuds : 4, 17)
  Arete 170 (poids : 271) (noeuds : 2, 15)
  Arete 76 (poids : 160) (noeuds : 12, 28)
  Arete 77 (poids : 201) (noeuds : 2, 11)
  Arete 78 (poids : 180) (noeuds : 23, 28)
  Arete 79 (poids : 39) (noeuds : 3, 9)
  Arete 80 (poids : 300) (noeuds : 2, 21)
  Arete 81 (poids : 225) (noeuds : 0, 13)
  Arete 171 (poids : 86) (noeuds : 0, 4)
  Arete 82 (poids : 183) (noeuds : 17, 23)
  Arete 83 (poids : 192) (noeuds : 11, 19)
  Arete 84 (poids : 291) (noeuds : 21, 27)
  Arete 85 (poids : 66) (noeuds : 17, 21)
  Arete 86 (poids : 252) (noeuds : 16, 28)
  Arete 87 (poids : 71) (noeuds : 12, 19)
  Arete 172 (poids : 127) (noeuds : 20, 26)
  Arete 88 (poids : 242) (noeuds : 5, 17)
  Arete 89 (poids : 243) (noeuds : 16, 23)
  Arete 90 (poids : 131) (noeuds : 4, 12)
  Arete 91 (poids : 155) (noeuds : 22, 27)
  Arete 92 (poids : 180) (noeuds : 3, 6)
  Arete 93 (poids : 149) (noeuds : 0, 18)
  Arete 236 (poids : 117) (noeuds : 9, 13)
  Arete 94 (poids : 82) (noeuds : 0, 26)
  Arete 95 (poids : 237) (noeuds : 6, 27)
  Arete 96 (poids : 153) (noeuds : 1, 26)
  Arete 97 (poids : 124) (noeuds : 1, 27)
  Arete 98 (poids : 145) (noeuds : 25, 27)
  Arete 99 (poids : 148) (noeuds : 1, 18)
  Arete 237 (poids : 133) (noeuds : 5, 12)
  Arete 100 (poids : 268) (noeuds : 4, 10)
  Arete 101 (poids : 166) (noeuds : 4, 26)
  Arete 175 (poids : 162) (noeuds : 27, 28)
  Arete 176 (poids : 182) (noeuds : 7, 14)
  Arete 177 (poids : 322) (noeuds : 2, 24)
  Arete 241 (poids : 102) (noeuds : 3, 10)
  Arete 0 (poids : 269) (noeuds : 21, 28)
  Arete 1 (poids : 134) (noeuds : 9, 26)
  Arete 2 (poids : 164) (noeuds : 19, 24)
  Arete 242 (poids : 103) (noeuds : 0, 15)
  Arete 3 (poids : 129) (noeuds : 3, 16)
  Arete 4 (poids : 106) (noeuds : 10, 16)
  Arete 5 (poids : 127) (noeuds : 15, 27)
  Arete 6 (poids : 60) (noeuds : 0, 5)
  Arete 7 (poids : 115) (noeuds : 12, 27)
  Arete 8 (poids : 64) (noeuds : 15, 18)
  Arete 180 (poids : 94) (noeuds : 14, 24)
  Arete 9 (poids : 230) (noeuds : 7, 17)
  Arete 10 (poids : 56) (noeuds : 14, 17)
  Arete 11 (poids : 140) (noeuds : 9, 10)
  Arete 12 (poids : 51) (noeuds : 9, 12)
  Arete 13 (poids : 51) (noeuds : 4, 5)
  Arete 14 (poids : 95) (noeuds : 4, 27)
  Arete 244 (poids : 184) (noeuds : 2, 9)
  Arete 15 (poids : 150) (noeuds : 1, 11)
  Arete 16 (poids : 41) (noeuds : 1, 20)
  Arete 17 (poids : 112) (noeuds : 18, 26)
  Arete 18 (poids : 274) (noeuds : 2, 16)
  Arete 19 (poids : 110) (noeuds : 3, 24)
  Arete 20 (poids : 63) (noeuds : 10, 21)
  Arete 245 (poids : 200) (noeuds : 9, 22)
  Arete 21 (poids : 94) (noeuds : 26, 27)
  Arete 22 (poids : 163) (noeuds : 19, 21)
  Arete 23 (poids : 150) (noeuds : 18, 22)
  Arete 24 (poids : 56) (noeuds : 5, 8)
  Arete 25 (poids : 53) (noeuds : 15, 23)
  Arete 26 (poids : 120) (noeuds : 3, 20)
  Arete 183 (poids : 173) (noeuds : 3, 28)
  Arete 27 (poids : 153) (noeuds : 11, 28)
  Arete 28 (poids : 72) (noeuds : 9, 14)
  Arete 29 (poids : 235) (noeuds : 18, 25)
  Arete 30 (poids : 219) (noeuds : 10, 20)
  Arete 31 (poids : 87) (noeuds : 1, 12)
  Arete 32 (poids : 32) (noeuds : 13, 17)
  Arete 247 (poids : 129) (noeuds : 1, 2)
  Arete 33 (poids : 179) (noeuds : 18, 27)
  Arete 34 (poids : 175) (noeuds : 2, 5)
  Arete 35 (poids : 67) (noeuds : 5, 20)
  Arete 36 (poids : 152) (noeuds : 9, 21)
  Arete 37 (poids : 82) (noeuds : 12, 20)
  Arete 38 (poids : 281) (noeuds : 24, 25)
  Arete 185 (poids : 192) (noeuds : 8, 26)
  Arete 354 (poids : 131) (noeuds : 4, 23)
  Arete 355 (poids : 88) (noeuds : 9, 18)
  Arete 356 (poids : 60) (noeuds : 3, 19)
  Arete 357 (poids : 64) (noeuds : 10, 13)
  Arete 358 (poids : 300) (noeuds : 5, 21)
  Arete 249 (poids : 125) (noeuds : 2, 4)
  Arete 359 (poids : 111) (noeuds : 6, 22)
  Arete 360 (poids : 186) (noeuds : 16, 24)
  Arete 361 (poids : 270) (noeuds : 7, 21)
  Arete 362 (poids : 205) (noeuds : 24, 27)
  Arete 363 (poids : 214) (noeuds : 15, 28)
  Arete 364 (poids : 65) (noeuds : 0, 7)
  Arete 250 (poids : 216) (noeuds : 10, 22)
  Arete 365 (poids : 90) (noeuds : 8, 20)
  Arete 366 (poids : 282) (noeuds : 16, 25)
  Arete 367 (poids : 215) (noeuds : 2, 12)
  Arete 368 (poids : 159) (noeuds : 15, 17)
  Arete 369 (poids : 91) (noeuds : 14, 19)
  Arete 370 (poids : 150) (noeuds : 12, 22)
  Arete 251 (poids : 168) (noeuds : 12, 25)
  Arete 371 (poids : 238) (noeuds : 5, 24)
  Arete 372 (poids : 231) (noeuds : 17, 25)
  Arete 373 (poids : 201) (noeuds : 4, 14)
  Arete 374 (poids : 134) (noeuds : 2, 8)
  Arete 375 (poids : 165) (noeuds : 7, 19)
  Arete 376 (poids : 86) (noeuds : 3, 13)
  Arete 189 (poids : 148) (noeuds : 21, 24)
  Arete 377 (poids : 205) (noeuds : 0, 17)
  Arete 378 (poids : 81) (noeuds : 10, 18)
  Arete 379 (poids : 78) (noeuds : 15, 24)
  Arete 380 (poids : 48) (noeuds : 15, 26)
  Arete 381 (poids : 257) (noeuds : 0, 21)
  Arete 382 (poids : 172) (noeuds : 8, 9)
  Arete 190 (poids : 71) (noeuds : 11, 27)
  Arete 383 (poids : 124) (noeuds : 11, 25)
  Arete 384 (poids : 36) (noeuds : 25, 28)
  Arete 385 (poids : 240) (noeuds : 8, 18)
  Arete 386 (poids : 105) (noeuds : 1, 5)
  Arete 387 (poids : 153) (noeuds : 9, 16)
  Arete 388 (poids : 135) (noeuds : 9, 28)
  Arete 254 (poids : 157) (noeuds : 16, 19)
  Arete 389 (poids : 151) (noeuds : 14, 26)
  Arete 390 (poids : 189) (noeuds : 12, 16)
  Arete 391 (poids : 49) (noeuds : 1, 19)
  Arete 392 (poids : 308) (noeuds : 6, 11)
  Arete 393 (poids : 169) (noeuds : 6, 23)
  Arete 394 (poids : 328) (noeuds : 6, 8)
  Arete 192 (poids : 153) (noeuds : 14, 20)
  Arete 395 (poids : 212) (noeuds : 13, 26)
  Arete 396 (poids : 302) (noeuds : 5, 16)
  Arete 397 (poids : 244) (noeuds : 4, 24)
  Arete 398 (poids : 120) (noeuds : 5, 28)
  Arete 399 (poids : 178) (noeuds : 23, 25)
  Arete 400 (poids : 160) (noeuds : 8, 23)
  Arete 256 (poids : 78) (noeuds : 2, 25)
  Arete 401 (poids : 226) (noeuds : 21, 23)
  Arete 402 (poids : 69) (noeuds : 4, 28)
  Arete 403 (poids : 38) (noeuds : 23, 26)
  Arete 404 (poids : 208) (noeuds : 3, 8)
  Arete 405 (poids : 50) (noeuds : 4, 20)
  Arete 257 (poids : 258) (noeuds : 11, 14)
  Arete 195 (poids : 276) (noeuds : 2, 26)
  Arete 291 (poids : 227) (noeuds : 3, 11)
  Arete 259 (poids : 281) (noeuds : 4, 21)
  Arete 292 (poids : 216) (noeuds : 6, 17)
  Arete 293 (poids : 74) (noeuds : 1, 28)
  Arete 294 (poids : 322) (noeuds : 8, 21)
  Arete 295 (poids : 249) (noeuds : 6, 20)
  Arete 296 (poids : 34) (noeuds : 0, 27)
  Arete 297 (poids : 75) (noeuds : 23, 27)
  Arete 197 (poids : 154) (noeuds : 1, 7)
  Arete 298 (poids : 196) (noeuds : 13, 23)
  Arete 299 (poids : 146) (noeuds : 5, 19)
  Arete 300 (poids : 83) (noeuds : 12, 26)
  Arete 301 (poids : 144) (noeuds : 12, 13)
  Arete 302 (poids : 258) (noeuds : 1, 6)
  Arete 303 (poids : 115) (noeuds : 0, 9)
  Arete 198 (poids : 165) (noeuds : 6, 14)
  Arete 304 (poids : 127) (noeuds : 18, 21)
  Arete 305 (poids : 201) (noeuds : 14, 27)
  Arete 306 (poids : 88) (noeuds : 10, 24)
  Arete 307 (poids : 258) (noeuds : 13, 27)
  Arete 308 (poids : 202) (noeuds : 4, 18)
  Arete 309 (poids : 242) (noeuds : 7, 13)
  Arete 262 (poids : 197) (noeuds : 14, 22)
  Arete 310 (poids : 288) (noeuds : 11, 17)
  Arete 311 (poids : 220) (noeuds : 0, 6)
  Arete 312 (poids : 110) (noeuds : 14, 16)
  Arete 313 (poids : 169) (noeuds : 8, 12)
  Arete 314 (poids : 203) (noeuds : 5, 18)
  Arete 315 (poids : 120) (noeuds : 0, 19)
  Arete 263 (poids : 300) (noeuds : 16, 27)
  Arete 316 (poids : 172) (noeuds : 6, 12)
  Arete 317 (poids : 158) (noeuds : 7, 24)
  Arete 318 (poids : 220) (noeuds : 2, 27)
  Arete 319 (poids : 187) (noeuds : 10, 23)
  Arete 320 (poids : 251) (noeuds : 6, 16)
  Arete 321 (poids : 208) (noeuds : 8, 15)
  Arete 264 (poids : 206) (noeuds : 6, 9)
  Arete 322 (poids : 113) (noeuds : 11, 20)
  Arete 323 (poids : 146) (noeuds : 10, 12)
  Arete 324 (poids : 213) (noeuds : 25, 26)
  Arete 325 (poids : 226) (noeuds : 1, 22)
  Arete 326 (poids : 174) (noeuds : 11, 12)
  Arete 327 (poids : 51) (noeuds : 4, 25)
  Arete 202 (poids : 270) (noeuds : 24, 28)
  Arete 328 (poids : 311) (noeuds : 11, 13)
  Arete 329 (poids : 84) (noeuds : 7, 15)
  Arete 330 (poids : 71) (noeuds : 12, 18)
  Arete 331 (poids : 205) (noeuds : 14, 28)
  Arete 332 (poids : 152) (noeuds : 18, 20)
  Arete 333 (poids : 159) (noeuds : 10, 19)
  Arete 266 (poids : 248) (noeuds : 2, 14)
  Arete 334 (poids : 197) (noeuds : 1, 24)
  Arete 335 (poids : 74) (noeuds : 22, 26)
  Arete 336 (poids : 84) (noeuds : 20, 27)
  Arete 337 (poids : 106) (noeuds : 18, 23)
  Arete 338 (poids : 121) (noeuds : 6, 15)
  Arete 339 (poids : 345) (noeuds : 11, 21)
  Arete 204 (poids : 90) (noeuds : 8, 28)
  Arete 340 (poids : 155) (noeuds : 16, 18)
  Arete 341 (poids : 235) (noeuds : 16, 20)
  Arete 342 (poids : 136) (noeuds : 13, 24)
  Arete 343 (poids : 104) (noeuds : 7, 12)
  Arete 344 (poids : 90) (noeuds : 20, 25)
  Arete 345 (poids : 51) (noeuds : 13, 16)
  Arete 268 (poids : 273) (noeuds : 21, 22)
  Arete 346 (poids : 119) (noeuds : 3, 21)
  Arete 347 (poids : 69) (noeuds : 3, 17)
  Arete 348 (poids : 114) (noeuds : 12, 24)
  Arete 349 (poids : 173) (noeuds : 3, 27)
  Arete 350 (poids : 88) (noeuds : 4, 11)
  Arete 351 (poids : 239) (noeuds : 17, 27)
  Arete 206 (poids : 180) (noeuds : 0, 24)
  Arete 352 (poids : 150) (noeuds : 5, 9)
  Arete 353 (poids : 48) (noeuds : 7, 23)
  Arete 207 (poids : 239) (noeuds : 2, 23)
  Arete 208 (poids : 242) (noeuds : 8, 14)
  Arete 272 (poids : 71) (noeuds : 1, 4)
  Arete 273 (poids : 290) (noeuds : 7, 16)
  Arete 211 (poids : 49) (noeuds : 14, 18)
  Arete 212 (poids : 119) (noeuds : 4, 19)
  Arete 276 (poids : 162) (noeuds : 3, 7)
  Arete 214 (poids : 79) (noeuds : 19, 20)
  Arete 215 (poids : 182) (noeuds : 3, 5)
  Arete 279 (poids : 347) (noeuds : 11, 16)
  Arete 280 (poids : 152) (noeuds : 19, 26)
  Arete 165 (poids : 131) (noeuds : 4, 9)
  Arete 229 (poids : 149) (noeuds : 9, 27)
  Arete 167 (poids : 221) (noeuds : 18, 28)
  Arete 168 (poids : 85) (noeuds : 9, 20)
  Arete 232 (poids : 266) (noeuds : 0, 16)
  Arete 281 (poids : 286) (noeuds : 22, 25)
  Arete 233 (poids : 111) (noeuds : 5, 23)
  Arete 234 (poids : 46) (noeuds : 5, 11)
  Arete 235 (poids : 204) (noeuds : 1, 10)
  Arete 173 (poids : 176) (noeuds : 17, 20)
  Arete 174 (poids : 260) (noeuds : 8, 22)
  Arete 238 (poids : 254) (noeuds : 13, 22)
  Arete 219 (poids : 130) (noeuds : 23, 24)
  Arete 239 (poids : 205) (noeuds : 5, 22)
  Arete 240 (poids : 214) (noeuds : 5, 14)
  Arete 178 (poids : 58) (noeuds : 3, 18)
  Arete 179 (poids : 203) (noeuds : 17, 26)
  Arete 243 (poids : 191) (noeuds : 10, 26)
  Arete 181 (poids : 91) (noeuds : 20, 28)
  Arete 283 (poids : 136) (noeuds : 14, 23)
  Arete 182 (poids : 137) (noeuds : 1, 14)
  Arete 246 (poids : 201) (noeuds : 13, 20)
  Arete 184 (poids : 175) (noeuds : 4, 15)
  Arete 248 (poids : 153) (noeuds : 19, 27)
  Arete 186 (poids : 305) (noeuds : 16, 22)
  Arete 187 (poids : 281) (noeuds : 8, 24)
  Arete 221 (poids : 217) (noeuds : 26, 28)
  Arete 188 (poids : 112) (noeuds : 22, 23)
  Arete 252 (poids : 253) (noeuds : 17, 22)
  Arete 253 (poids : 52) (noeuds : 5, 27)
  Arete 191 (poids : 68) (noeuds : 8, 11)
  Arete 255 (poids : 34) (noeuds : 3, 14)
  Arete 193 (poids : 52) (noeuds : 18, 24)
  Arete 222 (poids : 126) (noeuds : 15, 19)
  Arete 194 (poids : 154) (noeuds : 9, 25)
  Arete 258 (poids : 104) (noeuds : 9, 23)
  Arete 196 (poids : 57) (noeuds : 8, 25)
  Arete 260 (poids : 135) (noeuds : 19, 25)
  Arete 261 (poids : 47) (noeuds : 16, 21)
  Arete 199 (poids : 225) (noeuds : 14, 25)
  Arete 223 (poids : 136) (noeuds : 3, 26)
  Arete 200 (poids : 112) (noeuds : 1, 8)
  Arete 201 (poids : 269) (noeuds : 2, 7)
  Arete 265 (poids : 139) (noeuds : 0, 3)
  Arete 203 (poids : 218) (noeuds : 15, 25)
  Arete 267 (poids : 105) (noeuds : 13, 18)
  Arete 205 (poids : 234) (noeuds : 13, 28)
  Arete 287 (poids : 114) (noeuds : 3, 23)
  Arete 269 (poids : 144) (noeuds : 6, 26)
  Arete 270 (poids : 309) (noeuds : 8, 10)
  Arete 271 (poids : 56) (noeuds : 12, 23)
  Arete 209 (poids : 144) (noeuds : 11, 23)
  Arete 210 (poids : 293) (noeuds : 10, 25)
  Arete 274 (poids : 260) (noeuds : 13, 25)
  Arete 225 (poids : 192) (noeuds : 3, 25)
  Arete 275 (poids : 60) (noeuds : 3, 12)
  Arete 213 (poids : 150) (noeuds : 4, 7)
  Arete 277 (poids : 320) (noeuds : 10, 11)
  Arete 278 (poids : 147) (noeuds : 6, 10)
  Arete 216 (poids : 104) (noeuds : 9, 15)
  Arete 217 (poids : 169) (noeuds : 7, 8)
  Arete 289 (poids : 296) (noeuds : 4, 6)
  Arete 218 (poids : 338) (noeuds : 6, 25)
  Arete 282 (poids : 91) (noeuds : 7, 22)
  Arete 220 (poids : 151) (noeuds : 2, 20)
  Arete 284 (poids : 203) (noeuds : 6, 13)
  Arete 285 (poids : 133) (noeuds : 7, 11)
  Arete 286 (poids : 61) (noeuds : 13, 14)
  Arete 227 (poids : 72) (noeuds : 6, 24)
  Arete 224 (poids : 98) (noeuds : 15, 22)
  Arete 288 (poids : 238) (noeuds : 4, 22)
  Arete 226 (poids : 215) (noeuds : 15, 16)
  Arete 290 (poids : 296) (noeuds : 21, 25)
