Graphe Graphe comprenant 120 noeuds et 7140 aretes
  Noeud Noeud 5 (id 5) (donnees: (49.0, 57.0))
  Noeud Noeud 101 (id 101) (donnees: (81.0, 68.0))
  Noeud Noeud 80 (id 80) (donnees: (33.0, 177.0))
  Noeud Noeud 0 (id 0) (donnees: (8.0, 124.0))
  Noeud Noeud 102 (id 102) (donnees: (92.0, 98.0))
  Noeud Noeud 18 (id 18) (donnees: (59.0, 211.0))
  Noeud Noeud 103 (id 103) (donnees: (56.0, 33.0))
  Noeud Noeud 19 (id 19) (donnees: (88.0, 182.0))
  Noeud Noeud 104 (id 104) (donnees: (47.0, 126.0))
  Noeud Noeud 83 (id 83) (donnees: (43.0, 47.0))
  Noeud Noeud 105 (id 105) (donnees: (70.0, 34.0))
  Noeud Noeud 84 (id 84) (donnees: (52.0, 200.0))
  Noeud Noeud 106 (id 106) (donnees: (78.0, 195.0))
  Noeud Noeud 85 (id 85) (donnees: (48.0, 171.0))
  Noeud Noeud 107 (id 107) (donnees: (77.0, 215.0))
  Noeud Noeud 86 (id 86) (donnees: (62.0, 153.0))
  Noeud Noeud 108 (id 108) (donnees: (140.0, 62.0))
  Noeud Noeud 87 (id 87) (donnees: (159.0, 53.0))
  Noeud Noeud 1 (id 1) (donnees: (125.0, 80.0))
  Noeud Noeud 2 (id 2) (donnees: (97.0, 74.0))
  Noeud Noeud 109 (id 109) (donnees: (70.0, 57.0))
  Noeud Noeud 3 (id 3) (donnees: (69.0, 96.0))
  Noeud Noeud 4 (id 4) (donnees: (106.0, 46.0))
  Noeud Noeud 88 (id 88) (donnees: (60.0, 60.0))
  Arete 3294 (poids : 540) (noeuds : 9, 114)
  Arete 3939 (poids : 409) (noeuds : 73, 78)
  Arete 3295 (poids : 243) (noeuds : 16, 77)
  Arete 3268 (poids : 761) (noeuds : 63, 117)
  Arete 3296 (poids : 581) (noeuds : 30, 46)
  Arete 3297 (poids : 339) (noeuds : 60, 102)
  Arete 4055 (poids : 267) (noeuds : 54, 62)
  Arete 7021 (poids : 68) (noeuds : 41, 48)
  Arete 3299 (poids : 408) (noeuds : 55, 101)
  Arete 3940 (poids : 397) (noeuds : 73, 83)
  Arete 6111 (poids : 430) (noeuds : 53, 63)
  Arete 7023 (poids : 423) (noeuds : 70, 91)
  Arete 2096 (poids : 300) (noeuds : 52, 54)
  Arete 7024 (poids : 264) (noeuds : 35, 79)
  Arete 3302 (poids : 765) (noeuds : 1, 84)
  Arete 3303 (poids : 151) (noeuds : 37, 40)
  Arete 1040 (poids : 627) (noeuds : 99, 102)
  Arete 6802 (poids : 363) (noeuds : 92, 103)
  Arete 7027 (poids : 654) (noeuds : 49, 72)
  Arete 3084 (poids : 310) (noeuds : 25, 44)
  Arete 6804 (poids : 406) (noeuds : 22, 77)
  Arete 3086 (poids : 178) (noeuds : 68, 84)
  Arete 3087 (poids : 284) (noeuds : 22, 76)
  Arete 6807 (poids : 629) (noeuds : 93, 113)
  Arete 6808 (poids : 441) (noeuds : 8, 119)
  Arete 7028 (poids : 712) (noeuds : 2, 18)
  Arete 3090 (poids : 638) (noeuds : 49, 114)
  Arete 6810 (poids : 397) (noeuds : 44, 78)
  Arete 3092 (poids : 208) (noeuds : 27, 45)
  Arete 6851 (poids : 313) (noeuds : 59, 109)
  Arete 6812 (poids : 647) (noeuds : 92, 97)
  Arete 3094 (poids : 311) (noeuds : 21, 104)
  Arete 6814 (poids : 94) (noeuds : 16, 43)
  Arete 7029 (poids : 450) (noeuds : 9, 104)
  Arete 3096 (poids : 345) (noeuds : 13, 23)
  Arete 2418 (poids : 584) (noeuds : 12, 76)
  Arete 6816 (poids : 410) (noeuds : 23, 43)
  Arete 6817 (poids : 406) (noeuds : 22, 83)
  Arete 5006 (poids : 427) (noeuds : 54, 96)
  Arete 6818 (poids : 247) (noeuds : 39, 110)
  Arete 3100 (poids : 480) (noeuds : 49, 89)
  Arete 3101 (poids : 54) (noeuds : 0, 75)
  Arete 4991 (poids : 213) (noeuds : 85, 97)
  Arete 3307 (poids : 522) (noeuds : 15, 61)
  Arete 6821 (poids : 670) (noeuds : 17, 83)
  Arete 6822 (poids : 636) (noeuds : 5, 68)
  Arete 3104 (poids : 944) (noeuds : 32, 103)
  Arete 6824 (poids : 754) (noeuds : 13, 66)
  Arete 3106 (poids : 84) (noeuds : 58, 75)
  Arete 6826 (poids : 90) (noeuds : 53, 54)
  Arete 7031 (poids : 757) (noeuds : 65, 105)
  Arete 3108 (poids : 474) (noeuds : 14, 107)
  Arete 6828 (poids : 606) (noeuds : 73, 82)
  Arete 3110 (poids : 325) (noeuds : 49, 90)
  Arete 6830 (poids : 612) (noeuds : 46, 116)
  Arete 6831 (poids : 449) (noeuds : 29, 101)
  Arete 6832 (poids : 623) (noeuds : 23, 87)
  Arete 3309 (poids : 498) (noeuds : 34, 40)
  Arete 6833 (poids : 424) (noeuds : 7, 80)
  Arete 6834 (poids : 606) (noeuds : 55, 82)
  Arete 6835 (poids : 127) (noeuds : 45, 68)
  Arete 3117 (poids : 133) (noeuds : 70, 101)
  Arete 3118 (poids : 191) (noeuds : 13, 60)
  Arete 5120 (poids : 499) (noeuds : 86, 100)
  Arete 6838 (poids : 361) (noeuds : 2, 95)
  Arete 3310 (poids : 793) (noeuds : 56, 106)
  Arete 3120 (poids : 217) (noeuds : 24, 45)
  Arete 6840 (poids : 717) (noeuds : 45, 61)
  Arete 3123 (poids : 745) (noeuds : 12, 95)
  Arete 3124 (poids : 415) (noeuds : 14, 54)
  Arete 3125 (poids : 276) (noeuds : 44, 48)
  Arete 6844 (poids : 667) (noeuds : 21, 111)
  Arete 7034 (poids : 848) (noeuds : 64, 98)
  Arete 3127 (poids : 540) (noeuds : 2, 93)
  Arete 3128 (poids : 430) (noeuds : 6, 105)
  Arete 3129 (poids : 688) (noeuds : 2, 42)
  Arete 258 (poids : 1164) (noeuds : 96, 99)
  Arete 5007 (poids : 824) (noeuds : 65, 98)
  Arete 5905 (poids : 288) (noeuds : 56, 118)
  Arete 6848 (poids : 372) (noeuds : 22, 43)
  Arete 6850 (poids : 873) (noeuds : 92, 116)
  Arete 3132 (poids : 69) (noeuds : 100, 113)
  Arete 7035 (poids : 582) (noeuds : 101, 117)
  Arete 6852 (poids : 910) (noeuds : 34, 51)
  Arete 6853 (poids : 553) (noeuds : 84, 110)
  Arete 3135 (poids : 1003) (noeuds : 94, 99)
  Arete 6855 (poids : 67) (noeuds : 17, 21)
  Arete 3137 (poids : 375) (noeuds : 31, 68)
  Arete 6858 (poids : 519) (noeuds : 18, 33)
  Arete 7036 (poids : 112) (noeuds : 50, 114)
  Arete 3139 (poids : 386) (noeuds : 5, 119)
  Arete 3140 (poids : 417) (noeuds : 14, 68)
  Arete 3141 (poids : 220) (noeuds : 72, 81)
  Arete 6862 (poids : 300) (noeuds : 8, 36)
  Arete 3143 (poids : 216) (noeuds : 7, 101)
  Arete 6864 (poids : 441) (noeuds : 10, 49)
  Arete 3314 (poids : 761) (noeuds : 19, 108)
  Arete 3145 (poids : 184) (noeuds : 45, 107)
  Arete 6866 (poids : 407) (noeuds : 12, 90)
  Arete 7038 (poids : 276) (noeuds : 71, 110)
  Arete 5969 (poids : 788) (noeuds : 11, 29)
  Arete 3272 (poids : 224) (noeuds : 7, 83)
  Arete 3316 (poids : 431) (noeuds : 2, 31)
  Arete 5970 (poids : 726) (noeuds : 5, 24)
  Arete 7040 (poids : 646) (noeuds : 27, 66)
  Arete 5973 (poids : 460) (noeuds : 23, 65)
  Arete 3318 (poids : 590) (noeuds : 63, 104)
  Arete 5974 (poids : 406) (noeuds : 104, 117)
  Arete 7042 (poids : 257) (noeuds : 65, 119)
  Arete 2256 (poids : 525) (noeuds : 50, 95)
  Arete 7043 (poids : 795) (noeuds : 100, 116)
  Arete 2100 (poids : 287) (noeuds : 4, 50)
  Arete 6854 (poids : 1015) (noeuds : 51, 56)
  Arete 5976 (poids : 957) (noeuds : 56, 57)
  Arete 7044 (poids : 876) (noeuds : 65, 76)
  Arete 5977 (poids : 645) (noeuds : 19, 100)
  Arete 3322 (poids : 743) (noeuds : 17, 26)
  Arete 5978 (poids : 207) (noeuds : 65, 106)
  Arete 7046 (poids : 437) (noeuds : 60, 64)
  Arete 5979 (poids : 701) (noeuds : 72, 117)
  Arete 3324 (poids : 199) (noeuds : 101, 103)
  Arete 2261 (poids : 310) (noeuds : 29, 46)
  Arete 373 (poids : 202) (noeuds : 17, 48)
  Arete 5123 (poids : 275) (noeuds : 61, 63)
  Arete 7048 (poids : 108) (noeuds : 24, 116)
  Arete 5586 (poids : 354) (noeuds : 2, 23)
  Arete 5587 (poids : 705) (noeuds : 50, 116)
  Arete 5588 (poids : 591) (noeuds : 43, 100)
  Arete 5981 (poids : 177) (noeuds : 62, 100)
  Arete 5589 (poids : 535) (noeuds : 49, 101)
  Arete 1870 (poids : 205) (noeuds : 90, 107)
  Arete 7049 (poids : 309) (noeuds : 71, 117)
  Arete 5591 (poids : 584) (noeuds : 78, 115)
  Arete 1872 (poids : 372) (noeuds : 7, 10)
  Arete 1873 (poids : 527) (noeuds : 89, 117)
  Arete 261 (poids : 531) (noeuds : 45, 110)
  Arete 1874 (poids : 192) (noeuds : 63, 113)
  Arete 2263 (poids : 294) (noeuds : 24, 48)
  Arete 1875 (poids : 104) (noeuds : 7, 46)
  Arete 5596 (poids : 759) (noeuds : 34, 42)
  Arete 7050 (poids : 890) (noeuds : 99, 100)
  Arete 5597 (poids : 482) (noeuds : 50, 104)
  Arete 5598 (poids : 146) (noeuds : 37, 69)
  Arete 5599 (poids : 300) (noeuds : 45, 90)
  Arete 5600 (poids : 110) (noeuds : 13, 45)
  Arete 5983 (poids : 293) (noeuds : 94, 111)
  Arete 1882 (poids : 496) (noeuds : 66, 71)
  Arete 5602 (poids : 646) (noeuds : 82, 86)
  Arete 7051 (poids : 423) (noeuds : 73, 111)
  Arete 1884 (poids : 119) (noeuds : 25, 118)
  Arete 5604 (poids : 507) (noeuds : 45, 88)
  Arete 5795 (poids : 711) (noeuds : 58, 66)
  Arete 1886 (poids : 568) (noeuds : 16, 111)
  Arete 5606 (poids : 130) (noeuds : 73, 85)
  Arete 5984 (poids : 712) (noeuds : 58, 63)
  Arete 5607 (poids : 837) (noeuds : 21, 66)
  Arete 1889 (poids : 241) (noeuds : 23, 54)
  Arete 7052 (poids : 273) (noeuds : 63, 109)
  Arete 5609 (poids : 478) (noeuds : 28, 34)
  Arete 1891 (poids : 696) (noeuds : 40, 87)
  Arete 5611 (poids : 381) (noeuds : 40, 47)
  Arete 5612 (poids : 96) (noeuds : 51, 78)
  Arete 2266 (poids : 133) (noeuds : 67, 106)
  Arete 1894 (poids : 670) (noeuds : 20, 41)
  Arete 1895 (poids : 225) (noeuds : 7, 109)
  Arete 3330 (poids : 561) (noeuds : 0, 67)
  Arete 5615 (poids : 990) (noeuds : 32, 72)
  Arete 5616 (poids : 191) (noeuds : 69, 102)
  Arete 1898 (poids : 172) (noeuds : 14, 73)
  Arete 6857 (poids : 1186) (noeuds : 51, 96)
  Arete 1899 (poids : 485) (noeuds : 44, 51)
  Arete 5986 (poids : 783) (noeuds : 42, 103)
  Arete 1900 (poids : 75) (noeuds : 36, 105)
  Arete 5620 (poids : 395) (noeuds : 69, 117)
  Arete 3331 (poids : 644) (noeuds : 26, 117)
  Arete 5621 (poids : 266) (noeuds : 22, 108)
  Arete 1903 (poids : 822) (noeuds : 62, 112)
  Arete 1904 (poids : 446) (noeuds : 12, 32)
  Arete 262 (poids : 273) (noeuds : 6, 54)
  Arete 1905 (poids : 64) (noeuds : 34, 83)
  Arete 2268 (poids : 451) (noeuds : 14, 102)
  Arete 1906 (poids : 518) (noeuds : 75, 113)
  Arete 1907 (poids : 72) (noeuds : 36, 98)
  Arete 3332 (poids : 237) (noeuds : 4, 98)
  Arete 5627 (poids : 566) (noeuds : 7, 116)
  Arete 1909 (poids : 684) (noeuds : 8, 99)
  Arete 1910 (poids : 513) (noeuds : 6, 90)
  Arete 5630 (poids : 319) (noeuds : 8, 105)
  Arete 5988 (poids : 159) (noeuds : 15, 39)
  Arete 1912 (poids : 82) (noeuds : 15, 75)
  Arete 1913 (poids : 445) (noeuds : 43, 53)
  Arete 3333 (poids : 855) (noeuds : 77, 96)
  Arete 5633 (poids : 125) (noeuds : 9, 103)
  Arete 5634 (poids : 132) (noeuds : 22, 114)
  Arete 5635 (poids : 357) (noeuds : 11, 61)
  Arete 5636 (poids : 384) (noeuds : 71, 103)
  Arete 2270 (poids : 420) (noeuds : 15, 41)
  Arete 1918 (poids : 351) (noeuds : 37, 62)
  Arete 1919 (poids : 310) (noeuds : 50, 71)
  Arete 3334 (poids : 315) (noeuds : 13, 102)
  Arete 1920 (poids : 334) (noeuds : 21, 55)
  Arete 1921 (poids : 475) (noeuds : 73, 99)
  Arete 1922 (poids : 610) (noeuds : 0, 20)
  Arete 1923 (poids : 39) (noeuds : 7, 69)
  Arete 5990 (poids : 565) (noeuds : 31, 72)
  Arete 1924 (poids : 377) (noeuds : 27, 54)
  Arete 5644 (poids : 584) (noeuds : 13, 111)
  Arete 3335 (poids : 598) (noeuds : 0, 57)
  Arete 1926 (poids : 261) (noeuds : 14, 43)
  Arete 1927 (poids : 136) (noeuds : 44, 104)
  Arete 1928 (poids : 453) (noeuds : 27, 57)
  Arete 4601 (poids : 605) (noeuds : 99, 104)
  Arete 5648 (poids : 451) (noeuds : 13, 53)
  Arete 2272 (poids : 39) (noeuds : 102, 118)
  Arete 5992 (poids : 696) (noeuds : 34, 112)
  Arete 2274 (poids : 462) (noeuds : 12, 44)
  Arete 1047 (poids : 844) (noeuds : 18, 52)
  Arete 2275 (poids : 86) (noeuds : 37, 102)
  Arete 2219 (poids : 718) (noeuds : 60, 96)
  Arete 745 (poids : 178) (noeuds : 29, 104)
  Arete 2104 (poids : 445) (noeuds : 77, 89)
  Arete 4134 (poids : 980) (noeuds : 51, 72)
  Arete 264 (poids : 308) (noeuds : 2, 59)
  Arete 5911 (poids : 172) (noeuds : 79, 102)
  Arete 2278 (poids : 267) (noeuds : 71, 75)
  Arete 2279 (poids : 945) (noeuds : 63, 67)
  Arete 2280 (poids : 176) (noeuds : 66, 109)
  Arete 2220 (poids : 585) (noeuds : 60, 90)
  Arete 2281 (poids : 254) (noeuds : 64, 116)
  Arete 3928 (poids : 495) (noeuds : 60, 67)
  Arete 2282 (poids : 412) (noeuds : 20, 70)
  Arete 265 (poids : 501) (noeuds : 2, 77)
  Arete 4361 (poids : 431) (noeuds : 76, 95)
  Arete 6002 (poids : 437) (noeuds : 7, 117)
  Arete 4362 (poids : 356) (noeuds : 66, 89)
  Arete 4363 (poids : 523) (noeuds : 0, 113)
  Arete 4364 (poids : 788) (noeuds : 47, 90)
  Arete 4365 (poids : 239) (noeuds : 3, 73)
  Arete 657 (poids : 920) (noeuds : 20, 24)
  Arete 4367 (poids : 99) (noeuds : 13, 93)
  Arete 6003 (poids : 294) (noeuds : 58, 84)
  Arete 660 (poids : 143) (noeuds : 43, 77)
  Arete 4369 (poids : 342) (noeuds : 69, 72)
  Arete 662 (poids : 407) (noeuds : 36, 95)
  Arete 4371 (poids : 430) (noeuds : 24, 58)
  Arete 5799 (poids : 912) (noeuds : 99, 103)
  Arete 4372 (poids : 184) (noeuds : 6, 13)
  Arete 665 (poids : 175) (noeuds : 8, 92)
  Arete 2285 (poids : 834) (noeuds : 2, 90)
  Arete 4374 (poids : 723) (noeuds : 13, 20)
  Arete 4375 (poids : 91) (noeuds : 34, 98)
  Arete 4376 (poids : 43) (noeuds : 20, 108)
  Arete 4377 (poids : 351) (noeuds : 20, 37)
  Arete 4378 (poids : 598) (noeuds : 4, 27)
  Arete 4379 (poids : 703) (noeuds : 65, 81)
  Arete 2286 (poids : 129) (noeuds : 19, 107)
  Arete 4380 (poids : 92) (noeuds : 70, 88)
  Arete 673 (poids : 331) (noeuds : 31, 106)
  Arete 674 (poids : 316) (noeuds : 6, 26)
  Arete 4383 (poids : 845) (noeuds : 82, 112)
  Arete 676 (poids : 468) (noeuds : 32, 55)
  Arete 6861 (poids : 653) (noeuds : 85, 105)
  Arete 4385 (poids : 381) (noeuds : 28, 112)
  Arete 6006 (poids : 765) (noeuds : 66, 85)
  Arete 678 (poids : 715) (noeuds : 12, 61)
  Arete 679 (poids : 125) (noeuds : 9, 83)
  Arete 680 (poids : 801) (noeuds : 89, 90)
  Arete 4389 (poids : 853) (noeuds : 18, 72)
  Arete 4390 (poids : 563) (noeuds : 31, 32)
  Arete 683 (poids : 477) (noeuds : 20, 59)
  Arete 6007 (poids : 245) (noeuds : 49, 119)
  Arete 684 (poids : 505) (noeuds : 39, 78)
  Arete 4394 (poids : 238) (noeuds : 89, 103)
  Arete 686 (poids : 292) (noeuds : 13, 107)
  Arete 687 (poids : 270) (noeuds : 16, 116)
  Arete 4397 (poids : 302) (noeuds : 23, 58)
  Arete 689 (poids : 854) (noeuds : 99, 111)
  Arete 6008 (poids : 458) (noeuds : 51, 55)
  Arete 690 (poids : 432) (noeuds : 67, 91)
  Arete 4400 (poids : 348) (noeuds : 7, 58)
  Arete 4401 (poids : 332) (noeuds : 40, 78)
  Arete 693 (poids : 627) (noeuds : 29, 66)
  Arete 4403 (poids : 276) (noeuds : 37, 44)
  Arete 4404 (poids : 353) (noeuds : 1, 39)
  Arete 6009 (poids : 161) (noeuds : 65, 77)
  Arete 6976 (poids : 765) (noeuds : 19, 36)
  Arete 5272 (poids : 203) (noeuds : 18, 49)
  Arete 697 (poids : 661) (noeuds : 50, 107)
  Arete 698 (poids : 487) (noeuds : 69, 94)
  Arete 4408 (poids : 484) (noeuds : 89, 93)
  Arete 700 (poids : 490) (noeuds : 46, 87)
  Arete 4410 (poids : 454) (noeuds : 1, 95)
  Arete 6010 (poids : 172) (noeuds : 23, 33)
  Arete 702 (poids : 496) (noeuds : 71, 76)
  Arete 4412 (poids : 690) (noeuds : 9, 85)
  Arete 4413 (poids : 681) (noeuds : 35, 65)
  Arete 705 (poids : 1010) (noeuds : 56, 90)
  Arete 4415 (poids : 96) (noeuds : 73, 104)
  Arete 4417 (poids : 421) (noeuds : 103, 114)
  Arete 6011 (poids : 406) (noeuds : 18, 60)
  Arete 708 (poids : 530) (noeuds : 57, 71)
  Arete 4419 (poids : 685) (noeuds : 42, 95)
  Arete 710 (poids : 306) (noeuds : 56, 70)
  Arete 711 (poids : 386) (noeuds : 70, 97)
  Arete 4422 (poids : 358) (noeuds : 1, 35)
  Arete 4423 (poids : 724) (noeuds : 16, 36)
  Arete 2293 (poids : 278) (noeuds : 48, 77)
  Arete 4424 (poids : 169) (noeuds : 56, 94)
  Arete 4426 (poids : 579) (noeuds : 36, 55)
  Arete 4067 (poids : 130) (noeuds : 80, 84)
  Arete 2294 (poids : 271) (noeuds : 3, 119)
  Arete 4943 (poids : 180) (noeuds : 2, 50)
  Arete 6015 (poids : 250) (noeuds : 9, 72)
  Arete 2223 (poids : 643) (noeuds : 52, 58)
  Arete 6977 (poids : 415) (noeuds : 39, 68)
  Arete 4944 (poids : 394) (noeuds : 36, 69)
  Arete 2296 (poids : 220) (noeuds : 12, 117)
  Arete 380 (poids : 592) (noeuds : 80, 109)
  Arete 4945 (poids : 702) (noeuds : 49, 108)
  Arete 6863 (poids : 427) (noeuds : 102, 106)
  Arete 2297 (poids : 705) (noeuds : 10, 65)
  Arete 6805 (poids : 302) (noeuds : 20, 56)
  Arete 6018 (poids : 700) (noeuds : 31, 87)
  Arete 6806 (poids : 132) (noeuds : 72, 79)
  Arete 2299 (poids : 967) (noeuds : 30, 38)
  Arete 4948 (poids : 329) (noeuds : 95, 102)
  Arete 2300 (poids : 760) (noeuds : 84, 103)
  Arete 1234 (poids : 400) (noeuds : 31, 64)
  Arete 2301 (poids : 228) (noeuds : 45, 116)
  Arete 381 (poids : 385) (noeuds : 5, 94)
  Arete 6809 (poids : 545) (noeuds : 18, 115)
  Arete 2109 (poids : 84) (noeuds : 83, 103)
  Arete 2302 (poids : 225) (noeuds : 86, 97)
  Arete 1236 (poids : 227) (noeuds : 39, 89)
  Arete 5916 (poids : 639) (noeuds : 14, 98)
  Arete 2303 (poids : 201) (noeuds : 37, 59)
  Arete 6811 (poids : 568) (noeuds : 40, 72)
  Arete 6024 (poids : 591) (noeuds : 29, 50)
  Arete 357 (poids : 315) (noeuds : 53, 119)
  Arete 3093 (poids : 128) (noeuds : 25, 47)
  Arete 6025 (poids : 367) (noeuds : 110, 113)
  Arete 2225 (poids : 308) (noeuds : 65, 117)
  Arete 6813 (poids : 105) (noeuds : 15, 31)
  Arete 2306 (poids : 165) (noeuds : 5, 105)
  Arete 5132 (poids : 521) (noeuds : 86, 105)
  Arete 3095 (poids : 275) (noeuds : 30, 86)
  Arete 6027 (poids : 218) (noeuds : 43, 65)
  Arete 6815 (poids : 590) (noeuds : 27, 92)
  Arete 6028 (poids : 157) (noeuds : 24, 57)
  Arete 3097 (poids : 488) (noeuds : 45, 50)
  Arete 2309 (poids : 388) (noeuds : 86, 88)
  Arete 3098 (poids : 356) (noeuds : 3, 72)
  Arete 6030 (poids : 286) (noeuds : 27, 37)
  Arete 3099 (poids : 762) (noeuds : 78, 83)
  Arete 3956 (poids : 379) (noeuds : 15, 101)
  Arete 6031 (poids : 293) (noeuds : 29, 40)
